Customer ID,Recency,Frequency,Monetary,Cluster,Cluster_Name,Marketing_Strategy
12791,9,6,863.51,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12792,170,1,426.47,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12793,7,2,471.85,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12796,264,1,381.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12797,1,2,552.08,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12798,57,1,1533.89,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12799,165,1,219.35,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12800,106,3,584.25,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12801,136,1,1071.82,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12802,78,6,1988.84,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12803,29,1,1092.81,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12804,101,2,327.02,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12805,17,4,1434.95,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12806,71,4,2878.96,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12807,19,1,330.35,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12808,4,3,422.45,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12809,201,2,1266.63,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12810,170,2,534.99,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12811,14,2,519.0500000000001,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12813,137,3,1687.8,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12817,35,2,524.94,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12819,94,1,540.52,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12820,33,7,1747.18,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12821,247,1,128.08,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12823,30,13,4742.0,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12825,157,2,518.63,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12826,1,6,1481.03,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12829,186,1,92.3,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12831,99,2,236.06,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12835,63,41,6043.31,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12836,25,11,3972.76,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12837,205,1,554.31,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12838,9,9,2715.35,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12839,3,13,4480.31,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12840,73,3,1315.2,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12841,5,17,3518.33,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12842,40,2,799.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12843,18,22,4886.15,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12844,78,2,322.64,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12846,318,1,15.58,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12847,23,1,765.36,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12848,311,1,208.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12849,17,4,2039.67,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12850,81,1,330.0,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12851,113,1,148.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12853,63,5,1950.4,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12854,197,4,1669.52,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12855,8,4,612.84,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12857,72,4,2581.6,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12858,19,1,177.92,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12859,94,1,575.1,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12860,329,1,55.47,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12861,255,1,68.25,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12862,61,2,1008.32,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12863,15,5,2271.35,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12864,144,1,152.45,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12865,14,2,1755.24,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12866,110,2,668.23,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12867,33,6,3876.47,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12868,9,3,640.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12869,317,1,337.67,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12870,11,3,1676.95,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12871,75,1,363.38,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12872,1,11,3085.52,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12873,33,2,1653.3,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12874,21,2,948.42,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12875,107,3,1013.76,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12876,30,2,1863.77,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12877,37,8,1419.4,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12880,17,2,640.13,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12887,19,1,222.4,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12889,17,4,385.46,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12890,23,1,336.8,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12891,94,8,509.5,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12892,32,1,263.38,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12894,211,1,157.35,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12897,17,2,297.75,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12898,99,2,310.96,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12899,49,1,366.4,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12900,58,1,340.33000000000004,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12903,64,1,833.5300000000001,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12905,212,2,1018.42,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12907,31,2,508.91,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12908,16,3,1026.0,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12909,60,3,924.52,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12910,15,5,2721.48,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12911,187,1,1680.47,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12913,4,9,4217.23,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12914,36,1,223.98,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12915,8,3,811.1,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12916,78,3,1647.87,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12917,36,5,3765.2,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12918,262,1,10953.5,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12920,207,3,323.86,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12921,2,39,19333.95,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12923,26,2,612.9,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12924,29,8,1535.7,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12925,228,1,35.28,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12926,47,4,1548.46,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12927,30,1,197.31,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12928,14,7,2242.19,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12931,16,42,50291.38,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12932,175,8,1698.56,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12933,16,5,1079.5,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12934,372,1,181.65,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12935,11,8,2083.16,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12937,99,5,1593.34,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12939,15,12,13683.0,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12941,360,1,377.49,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12942,1,1,258.75,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12943,194,2,496.5,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12945,292,1,437.16,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12946,72,1,324.45,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12947,9,1,304.04,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12948,366,2,252.48,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12949,18,14,11359.48,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12951,22,9,2149.65,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12953,158,1,498.96,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12954,274,1,162.45,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12956,320,3,413.82,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12957,177,5,4689.43,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12958,36,2,539.49,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12959,120,1,150.95,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12960,49,4,1322.0700000000002,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12961,15,1,211.99,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12963,1,5,1744.96,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12964,73,1,132.24,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12967,7,2,2646.02,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12969,238,1,122.45,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
12970,16,6,1072.73,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12971,2,33,4782.88,0,VIP Customers,"Personalized service, Early access to new products, No discounts needed."
12972,49,4,1161.2,2,Regular / Loyal,"Loyalty programs, Upselling, Moderate discounts to keep them active."
12973,49,1,385.55,1,At Risk / Lost,"Win-back campaigns, Massive discounts, Surveys to find why they left."
