Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
15600,64,4,1199.31,3,4,4,Loyal Customers
15601,8,17,8183.56,5,5,5,Champions
15602,4,8,1932.64,5,5,4,Champions
15603,284,1,40.0,1,1,1,Hibernating
15605,9,5,738.57,5,4,3,Champions
15606,26,8,2310.83,4,5,5,Loyal Customers
15607,179,8,1604.21,1,5,4,Can't Loose Them
15608,51,1,692.3,3,1,3,About to Sleep
15611,19,13,1405.83,4,5,4,Loyal Customers
15613,246,1,433.72,1,1,2,Hibernating
15614,73,4,3147.36,2,4,5,At Risk
15615,26,24,10974.23,4,5,5,Loyal Customers
15616,74,1,317.11,2,1,2,Hibernating
15617,32,3,828.5500000000001,4,3,3,Potential Loyalists
15620,45,1,389.18,3,1,2,About to Sleep
15622,63,8,4143.05,3,5,5,Loyal Customers
15623,29,7,2136.02,4,5,4,Loyal Customers
15625,12,5,1702.14,5,4,4,Champions
15626,57,1,391.72,3,1,2,About to Sleep
15627,93,2,566.9,2,3,3,At Risk
15628,2,9,2782.02,5,5,5,Champions
15629,86,4,2240.9,2,4,5,At Risk
15630,280,1,295.05,1,1,2,Hibernating
15631,278,1,596.67,1,1,3,Hibernating
15633,145,13,4352.46,2,5,5,Can't Loose Them
15634,19,1,311.1,4,1,2,Promising
15635,31,1,100.35,4,1,1,Promising
15636,73,2,719.82,2,3,3,At Risk
15637,49,4,574.23,3,4,3,Loyal Customers
15638,14,6,2265.2,5,5,5,Champions
15639,87,2,639.76,2,3,3,At Risk
15640,8,15,11441.92,5,5,5,Champions
15641,32,8,3458.35,4,5,5,Loyal Customers
15642,365,1,105.78,1,1,1,Hibernating
15645,50,2,443.16,3,3,2,Need Attention
15646,8,3,526.97,5,3,3,Potential Loyalists
15647,51,1,169.0,3,1,1,About to Sleep
15649,3,3,1354.35,5,3,4,Potential Loyalists
15650,157,2,553.88,2,3,3,At Risk
15651,56,2,612.76,3,3,3,Need Attention
15652,23,4,1082.6,4,4,4,Loyal Customers
15658,8,4,1399.37,5,4,4,Champions
15659,22,2,226.04,4,3,1,Potential Loyalists
15660,1,7,1212.13,5,5,4,Champions
15661,15,6,906.15,5,5,3,Champions
15662,297,2,283.73,1,3,2,At Risk
15664,85,3,867.6,2,3,3,At Risk
15665,47,3,1773.11,3,3,4,Need Attention
15666,108,2,632.94,2,3,3,At Risk
15670,192,1,152.15,1,1,1,Hibernating
15672,361,1,45.3,1,1,1,Hibernating
15673,87,5,3533.77,2,4,5,At Risk
15674,53,8,4501.63,3,5,5,Loyal Customers
15675,40,1,218.35,3,1,1,About to Sleep
15677,57,2,648.4,3,3,3,Need Attention
15678,31,2,1541.19,4,3,4,Potential Loyalists
15680,2,8,3173.9,5,5,5,Champions
15681,15,9,1563.54,5,5,4,Champions
15682,235,2,318.24,1,3,2,At Risk
15683,109,1,330.79,2,1,2,Hibernating
15684,183,3,173.95,1,3,1,At Risk
15685,86,1,55.98,2,1,1,Hibernating
15686,56,1,90.0,3,1,1,About to Sleep
15688,54,1,190.57,3,1,1,About to Sleep
15689,253,1,266.93,1,1,2,Hibernating
15691,30,3,434.5,4,3,2,Potential Loyalists
15693,295,1,37.5,1,1,1,Hibernating
15694,1,12,4331.41,5,5,5,Champions
15695,233,2,721.0600000000001,1,3,3,At Risk
15696,59,5,1170.11,3,4,4,Loyal Customers
15697,325,1,246.75,1,1,1,Hibernating
15698,260,1,46.2,1,1,1,Hibernating
15702,112,2,140.39,2,3,1,At Risk
15704,138,2,1524.34,2,3,4,At Risk
15708,5,3,1014.48,5,3,4,Potential Loyalists
15709,225,1,194.6,1,1,1,Hibernating
15710,53,1,898.87,3,1,3,About to Sleep
15711,192,2,420.25,1,3,2,At Risk
15712,15,7,2400.05,5,5,5,Champions
15713,2,3,654.09,5,3,3,Potential Loyalists
15714,89,3,453.93,2,3,2,At Risk
15715,191,5,658.02,1,4,3,At Risk
15716,5,8,1938.0,5,5,4,Champions
15717,57,4,456.7000000000001,3,4,2,Loyal Customers
15718,176,1,293.79,2,1,2,Hibernating
15719,17,18,5177.45,4,5,5,Loyal Customers
15720,186,1,143.19,1,1,1,Hibernating
15722,81,6,3035.54,2,5,5,Can't Loose Them
15723,47,3,744.55,3,3,3,Need Attention
15724,36,1,92.6,4,1,1,Promising
15726,26,1,321.91,4,1,2,Promising
15727,23,8,4266.55,4,5,5,Loyal Customers
15728,15,2,544.6,5,3,3,Potential Loyalists
15729,36,2,107.55,4,3,1,Potential Loyalists
15730,17,2,605.7,4,3,3,Potential Loyalists
15731,189,1,125.3,1,1,1,Hibernating
15732,8,9,1387.95,5,5,4,Champions
15734,72,2,923.85,2,3,3,At Risk
15735,57,1,327.68,3,1,2,About to Sleep
15736,71,2,1815.72,3,3,4,Need Attention
15738,8,26,8560.55,5,5,5,Champions
15741,94,2,208.62,2,3,1,At Risk
15742,255,1,156.87,1,1,1,Hibernating
15747,11,6,1588.57,5,5,4,Champions
15748,85,2,465.45,2,3,2,At Risk
15750,2,12,4331.711,5,5,5,Champions
15751,96,11,1380.44,2,5,4,Can't Loose Them
15752,8,3,1570.16,5,3,4,Potential Loyalists
15754,129,6,2579.04,2,5,5,Can't Loose Them
15755,15,11,3628.87,5,5,5,Champions
15757,22,4,2225.94,4,4,5,Loyal Customers
15759,147,4,577.89,2,4,3,At Risk
15760,266,2,13916.34,1,3,5,At Risk
15761,78,1,143.05,2,1,1,Hibernating
15764,70,2,1223.11,3,3,4,Need Attention
15765,302,1,370.63,1,1,2,Hibernating
15766,92,2,516.0,2,3,3,At Risk
15768,112,31,14979.26,2,5,5,Can't Loose Them
15769,7,21,32451.6,5,5,5,Champions
15770,248,1,321.45,1,1,2,Hibernating
15771,240,3,1006.54,1,3,4,At Risk
15772,54,1,280.88,3,1,2,About to Sleep
15773,45,1,138.84,3,1,1,About to Sleep
15774,54,5,1059.14,3,4,4,Loyal Customers
15775,267,1,45.6,1,1,1,Hibernating
15777,32,3,715.5,4,3,3,Potential Loyalists
15778,67,1,307.95000000000005,3,1,2,About to Sleep
15779,99,2,124.08,2,3,1,At Risk
15782,66,1,1399.36,3,1,4,About to Sleep
15784,103,2,848.33,2,3,3,At Risk
15785,15,11,3640.96,5,5,5,Champions
15786,53,2,3582.62,3,3,5,Need Attention
15788,144,1,221.83,2,1,1,Hibernating
15789,67,5,1610.71,3,4,4,Loyal Customers
15791,165,3,1995.65,2,3,4,At Risk
15792,35,2,933.84,4,3,3,Potential Loyalists
15793,14,5,1433.96,5,4,4,Champions
15794,372,2,777.0,1,3,3,At Risk
15795,66,7,1369.86,3,5,4,Loyal Customers
15796,10,9,2464.27,5,5,5,Champions
15797,217,2,613.6800000000001,1,3,3,At Risk
15798,128,3,1535.37,2,3,4,At Risk
15799,54,1,540.15,3,1,3,About to Sleep
15800,89,5,543.5,2,4,3,At Risk
15803,81,3,1513.84,2,3,4,At Risk
15805,21,13,4660.75,4,5,5,Loyal Customers
15807,44,2,913.62,3,3,3,Need Attention
15808,5,18,14674.96,5,5,5,Champions
15809,95,2,758.6700000000001,2,3,3,At Risk
15810,22,4,1607.06,4,4,4,Loyal Customers
15811,1,2,1671.9,5,3,4,Potential Loyalists
15812,71,7,3400.33,3,5,5,Loyal Customers
15814,29,2,689.11,4,3,3,Potential Loyalists
15816,178,2,144.15,1,3,1,At Risk
15817,56,3,2766.4,3,3,5,Need Attention
15818,224,1,340.5,1,1,2,Hibernating
15819,67,6,2029.34,3,5,4,Loyal Customers
15822,129,4,954.59,2,4,3,At Risk
15823,8,3,3882.17,5,3,5,Potential Loyalists
15824,89,2,890.94,2,3,3,At Risk
15826,204,1,943.97,1,1,3,Hibernating
15827,8,16,1957.98,5,5,4,Champions
15828,11,1,1108.82,5,1,4,New Customers
15833,373,1,80.4,1,1,1,Hibernating
15834,12,3,1539.24,5,3,4,Potential Loyalists
15837,121,1,385.03,2,1,2,Hibernating
15838,3,16,40519.92,5,5,5,Champions
15841,22,5,1518.35,4,4,4,Loyal Customers
15842,29,2,548.8000000000001,4,3,3,Potential Loyalists
15845,172,3,714.51,2,3,3,At Risk
15846,21,1,107.01,4,1,1,Promising
15847,64,3,433.3,3,3,2,Need Attention
15848,257,1,139.94,1,1,1,Hibernating
15850,12,4,819.87,5,4,3,Champions
15851,162,1,109.73,2,1,1,Hibernating
15852,162,1,96.55,2,1,1,Hibernating
15854,12,9,2609.16,5,5,5,Champions
15855,112,1,340.48,2,1,2,Hibernating
15856,1,26,17832.77,5,5,5,Champions
15857,66,1,273.48,3,1,2,About to Sleep
15858,3,9,2521.52,5,5,5,Champions
15859,68,1,438.46,3,1,2,About to Sleep
15860,4,10,1528.0,5,5,4,Champions
15861,92,4,1236.43,2,4,4,At Risk
15862,9,10,2095.41,5,5,4,Champions
15863,253,3,289.86,1,3,2,At Risk
15864,17,1,244.44,4,1,1,Promising
15865,49,2,1353.79,3,3,4,Need Attention
15867,5,17,5251.31,5,5,5,Champions
15868,219,1,94.53,1,1,1,Hibernating
15869,262,1,174.02,1,1,1,Hibernating
15870,32,3,508.52,4,3,3,Potential Loyalists
15871,73,1,33.099999999999994,2,1,1,Hibernating
15872,14,2,434.75,5,3,2,Potential Loyalists
15873,135,4,313.92,2,4,2,At Risk
15874,23,14,6878.88,4,5,5,Loyal Customers
15875,282,1,111.72,1,1,1,Hibernating
15876,45,2,1449.14,3,3,4,Need Attention
15878,197,2,330.77,1,3,2,At Risk
15879,40,4,1157.3,3,4,4,Loyal Customers
15880,5,1,343.28,5,1,2,New Customers
15882,4,6,979.62,5,5,3,Champions
15884,68,2,249.7,3,3,1,Need Attention
15885,19,12,1572.47,4,5,4,Loyal Customers
15886,52,3,871.78,3,3,3,Need Attention
15887,42,3,1027.15,3,3,4,Need Attention
15888,36,2,260.85,4,3,2,Potential Loyalists
15889,5,7,1359.41,5,5,4,Champions
15890,30,5,535.65,4,4,3,Loyal Customers
15892,305,1,128.2,1,1,1,Hibernating
15893,117,1,305.28000000000003,2,1,2,Hibernating
15894,5,1,156.74,5,1,1,New Customers
15898,3,22,4207.43,5,5,5,Champions
15899,4,1,56.25,5,1,1,New Customers
15900,49,3,549.29,3,3,3,Need Attention
15901,87,4,339.34,2,4,2,At Risk
15902,16,1,145.01,4,1,1,Promising
15903,14,5,3813.08,5,4,5,Champions
15905,179,1,114.69,1,1,1,Hibernating
15906,10,3,987.95,5,3,3,Potential Loyalists
15908,126,2,764.57,2,3,3,At Risk
15910,36,7,1449.62,4,5,4,Loyal Customers
15911,259,8,1702.34,1,5,4,Can't Loose Them
15912,72,7,810.08,2,5,3,Can't Loose Them
15913,170,1,6.300000000000001,2,1,1,Hibernating
15914,14,2,205.99,5,3,1,Potential Loyalists
15915,37,1,429.21,3,1,2,About to Sleep
15916,2,7,1899.08,5,5,4,Champions
15917,242,4,437.53,1,4,2,At Risk
15918,267,1,248.65,1,1,1,Hibernating
15919,4,1,270.72,5,1,2,New Customers
15920,60,5,404.14,3,4,2,Loyal Customers
15921,32,3,466.08,4,3,2,Potential Loyalists
15922,9,1,369.5,5,1,2,New Customers
15923,8,1,127.08,5,1,1,New Customers
15924,367,1,102.82,1,1,1,Hibernating
15926,178,1,134.44,1,1,1,Hibernating
15927,283,1,123.39,1,1,1,Hibernating
15928,292,1,293.53,1,1,2,Hibernating
15929,280,1,594.0,1,1,3,Hibernating
15931,64,1,239.9,3,1,1,About to Sleep
15934,53,2,2190.66,3,3,5,Need Attention
15936,15,2,282.79,5,3,2,Potential Loyalists
15938,92,4,330.23,2,4,2,At Risk
15939,10,1,2945.38,5,1,5,New Customers
15941,273,1,405.0,1,1,2,Hibernating
15943,285,2,271.29,1,3,2,At Risk
15944,29,3,1839.14,4,3,4,Potential Loyalists
15945,1,4,646.27,5,4,3,Champions
15946,138,3,2304.18,2,3,5,At Risk
15948,60,1,553.85,3,1,3,About to Sleep
15950,11,6,5415.2,5,5,5,Champions
15951,17,1,304.95,4,1,2,Promising
15953,5,11,2010.17,5,5,4,Champions
15954,225,1,190.75,1,1,1,Hibernating
15955,8,9,4242.1,5,5,5,Champions
15956,187,2,617.6,1,3,3,At Risk
15957,56,2,501.21,3,3,2,Need Attention
15958,39,3,388.64,3,3,2,Need Attention
15959,318,3,579.49,1,3,3,At Risk
15960,10,4,410.95,5,4,2,Champions
15961,15,1,451.29,5,1,2,New Customers
15962,85,1,295.83,2,1,2,Hibernating
15964,299,1,272.96000000000004,1,1,2,Hibernating
15965,3,10,2167.45,5,5,5,Champions
15966,86,1,426.53,2,1,2,Hibernating
15967,15,10,2622.77,5,5,5,Champions
15968,24,1,418.05,4,2,2,Potential Loyalists
15969,61,2,460.95,3,3,2,Need Attention
15970,234,1,703.22,1,2,3,Hibernating
15971,21,6,1702.98,4,5,4,Loyal Customers
15972,92,5,1810.27,2,4,4,At Risk
15973,2,3,680.62,5,3,3,Potential Loyalists
15976,46,4,1315.7,3,4,4,Loyal Customers
15978,68,2,2180.64,3,3,5,Need Attention
15979,238,1,329.22,1,2,2,Hibernating
15980,126,4,4194.82,2,4,5,At Risk
15981,37,13,5954.29,3,5,5,Loyal Customers
15982,241,1,324.51,1,2,2,Hibernating
15983,1,6,2483.8,5,5,5,Champions
15984,4,21,5921.65,5,5,5,Champions
15985,72,5,1572.86,2,4,4,At Risk
15986,17,1,186.3,4,2,1,Potential Loyalists
15987,4,2,230.85,5,3,1,Potential Loyalists
15988,187,2,612.0600000000001,1,3,3,At Risk
15989,11,2,372.51,5,3,2,Potential Loyalists
15990,130,5,1217.94,2,4,4,At Risk
15991,170,1,150.55,2,2,1,Hibernating
15992,32,2,854.61,4,3,3,Potential Loyalists
15994,47,2,775.11,3,3,3,Need Attention
15995,50,1,696.19,3,2,3,About to Sleep
15996,2,2,626.22,5,3,3,Potential Loyalists
15998,29,11,5218.37,4,5,5,Loyal Customers
15999,371,1,20.4,1,2,1,Hibernating
16001,17,1,583.39,4,2,3,Potential Loyalists
16002,261,1,169.21,1,2,1,Hibernating
16003,17,5,2878.46,4,4,5,Loyal Customers
16004,110,5,2146.39,2,4,5,At Risk
16005,11,6,1820.83,5,5,4,Champions
16006,23,1,245.77,4,2,1,Potential Loyalists
16007,19,3,1373.2,4,3,4,Potential Loyalists
16008,18,12,4905.35,4,5,5,Loyal Customers
16010,12,8,1316.56,5,5,4,Champions
16011,2,14,2517.75,5,5,5,Champions
16012,37,2,1574.5,3,3,4,Need Attention
16013,7,39,20315.84,5,5,5,Champions
16014,44,2,467.89,3,3,2,Need Attention
16016,2,4,1025.18,5,4,4,Champions
16017,53,4,1341.95,3,4,4,Loyal Customers
16018,32,2,289.23,4,3,2,Potential Loyalists
16019,17,18,13679.61,4,5,5,Loyal Customers
16021,31,2,532.25,4,3,3,Potential Loyalists
16024,47,2,232.96,3,3,1,Need Attention
16027,93,9,1113.74,2,5,4,Can't Loose Them
16028,231,1,82.2,1,2,1,Hibernating
16029,8,47,41184.3,5,5,5,Champions
16032,92,6,1970.45,2,5,4,Can't Loose Them
16033,5,8,2019.73,5,5,4,Champions
16034,30,3,491.02,4,3,2,Potential Loyalists
16035,196,1,217.73,1,2,1,Hibernating
16036,60,2,1797.92,3,3,4,Need Attention
16037,180,2,654.32,1,3,3,At Risk
16039,59,2,456.4,3,3,2,Need Attention
16040,66,4,1103.35,3,4,4,Loyal Customers
16042,15,3,1067.85,5,3,4,Potential Loyalists
16043,15,4,1082.6,5,4,4,Champions
16044,71,1,340.84000000000003,3,2,2,About to Sleep
16045,52,4,2094.23,3,4,4,Loyal Customers
16046,198,1,235.78,1,2,1,Hibernating
16047,318,1,107.14,1,2,1,Hibernating
16048,9,4,818.7900000000001,5,4,3,Champions
16049,11,3,787.89,5,3,3,Potential Loyalists
16050,19,2,162.8,4,3,1,Potential Loyalists
16051,317,1,188.44,1,2,1,Hibernating
16053,49,4,2122.89,3,4,4,Loyal Customers
16054,54,3,1327.98,3,3,4,Need Attention
16057,155,3,1591.73,2,3,4,At Risk
16058,42,1,62.7,3,2,1,About to Sleep
16059,3,7,1757.91,5,5,4,Champions
16060,36,3,541.95,4,3,3,Potential Loyalists
16061,67,1,89.65,3,2,1,About to Sleep
16062,15,4,1709.83,5,4,4,Champions
16064,361,1,111.0,1,2,1,Hibernating
16065,1,8,2010.53,5,5,4,Champions
16067,198,3,3395.29,1,3,5,At Risk
16068,229,1,122.93,1,2,1,Hibernating
16069,53,1,457.7,3,2,2,About to Sleep
16071,163,3,750.5600000000001,2,3,3,At Risk
16072,64,3,3744.57,3,3,5,Need Attention
16074,26,1,265.25,4,2,2,Potential Loyalists
16075,138,2,736.9300000000001,2,3,3,At Risk
16077,261,1,2300.4,1,2,5,Hibernating
16078,305,1,283.79,1,2,2,Hibernating
16080,21,2,385.4,4,3,2,Potential Loyalists
16081,2,4,1653.28,5,4,4,Champions
16082,306,1,106.75,1,2,1,Hibernating
16083,18,2,1033.8,4,3,4,Potential Loyalists
16085,16,7,1362.02,4,5,4,Loyal Customers
16086,3,6,1743.6,5,5,4,Champions
16087,25,5,1739.92,4,4,4,Loyal Customers
16088,211,2,1437.43,1,3,4,At Risk
16089,22,2,271.44,4,3,2,Potential Loyalists
16090,260,1,205.91,1,2,1,Hibernating
16092,140,3,770.08,2,3,3,At Risk
16094,11,7,2617.33,5,5,5,Champions
16095,92,1,447.05,2,2,2,Hibernating
16096,52,3,1264.35,3,3,4,Need Attention
16098,9,8,2442.47,5,5,5,Champions
16099,53,4,841.3,3,4,3,Loyal Customers
16100,98,1,582.64,2,2,3,Hibernating
16101,70,3,1938.46,3,3,4,Need Attention
16103,25,16,4762.07,4,5,5,Loyal Customers
16104,54,8,2476.25,3,5,5,Loyal Customers
16105,74,4,2049.23,2,4,4,At Risk
16108,70,3,1393.42,3,3,4,Need Attention
16109,334,1,327.6,1,2,2,Hibernating
16110,158,1,481.79,2,2,2,Hibernating
16111,64,1,562.48,3,2,3,About to Sleep
16115,33,4,907.17,4,4,3,Loyal Customers
16117,38,2,422.19,3,3,2,Need Attention
16118,288,1,4376.25,1,2,5,Hibernating
16119,30,6,1297.45,4,5,4,Loyal Customers
16120,58,2,1747.77,3,3,4,Need Attention
16121,26,3,609.98,4,3,3,Potential Loyalists
16122,2,3,316.92,5,3,2,Potential Loyalists
16124,54,3,1523.49,3,3,4,Need Attention
16125,3,14,4298.3,5,5,5,Champions
16126,15,11,8359.03,5,5,5,Champions
16127,362,1,145.06,1,2,1,Hibernating
16128,16,6,1920.83,4,5,4,Loyal Customers
16129,43,3,1396.05,3,3,4,Need Attention
16130,58,4,987.48,3,4,3,Loyal Customers
16131,11,6,6450.88,5,5,5,Champions
16132,180,2,664.1999999999999,1,3,3,At Risk
16133,12,23,8403.22,5,5,5,Champions
16134,59,3,1527.25,3,3,4,Need Attention
16135,219,1,301.9,1,2,2,Hibernating
16136,299,1,237.42,1,2,1,Hibernating
16137,316,1,422.7,1,2,2,Hibernating
16138,14,3,910.35,5,3,3,Potential Loyalists
16139,358,2,475.74,1,3,2,At Risk
16140,7,2,832.4200000000001,5,3,3,Potential Loyalists
16141,53,1,335.54,3,2,2,About to Sleep
16143,5,7,2485.89,5,5,5,Champions
16145,24,8,3005.9500000000003,4,5,5,Loyal Customers
16146,84,1,212.25,2,2,1,Hibernating
16147,36,4,2023.91,4,4,4,Loyal Customers
16148,72,1,310.3,2,2,2,Hibernating
16149,65,1,141.7,3,2,1,About to Sleep
16150,8,6,2342.57,5,5,5,Champions
16153,56,6,3309.26,3,5,5,Loyal Customers
16155,17,5,796.9,4,4,3,Loyal Customers
16156,18,11,3096.14,4,5,5,Loyal Customers
16158,158,9,628.32,2,5,3,Can't Loose Them
16159,106,3,884.59,2,3,3,At Risk
16161,4,25,7256.24,5,5,5,Champions
16163,1,5,1992.98,5,4,4,Champions
16165,141,1,79.9,2,2,1,Hibernating
16166,64,2,435.83,3,3,2,Need Attention
16167,50,5,1386.12,3,4,4,Loyal Customers
16168,5,40,6848.87,5,5,5,Champions
16170,31,14,4983.95,4,5,5,Loyal Customers
16172,109,3,744.34,2,3,3,At Risk
16174,127,4,1237.2,2,4,4,At Risk
16175,107,3,798.85,2,3,3,At Risk
16176,57,4,2052.69,3,4,4,Loyal Customers
16177,72,7,1915.36,2,5,4,Can't Loose Them
16178,37,1,414.7,3,2,2,About to Sleep
16180,114,5,5995.69,2,4,5,At Risk
16182,74,5,3354.0,2,4,5,At Risk
16183,30,3,739.1,4,3,3,Potential Loyalists
16185,200,1,115.31,1,2,1,Hibernating
16186,8,15,5019.17,5,5,5,Champions
16188,44,1,105.8,3,2,1,About to Sleep
16190,30,7,2508.4700000000003,4,5,5,Loyal Customers
16191,11,11,10507.5,5,5,5,Champions
16192,371,1,351.3,1,2,2,Hibernating
16193,46,1,315.98,3,2,2,About to Sleep
16194,11,1,308.6,5,2,2,Potential Loyalists
16195,359,1,323.25,1,2,2,Hibernating
16196,124,1,93.3,2,2,1,Hibernating
16197,105,9,2016.71,2,5,4,Can't Loose Them
16198,73,1,629.36,2,2,3,Hibernating
16199,28,7,942.75,4,5,3,Loyal Customers
16200,18,10,4562.83,4,5,5,Loyal Customers
16201,51,1,248.65,3,2,1,About to Sleep
16202,53,8,2136.72,3,5,4,Loyal Customers
16203,8,3,521.64,5,3,3,Potential Loyalists
16204,16,2,538.53,4,3,3,Potential Loyalists
16205,32,3,1069.23,4,3,4,Potential Loyalists
16206,23,9,2065.26,4,5,4,Loyal Customers
16208,30,8,2776.19,4,5,5,Loyal Customers
16209,18,4,1884.16,4,4,4,Loyal Customers
16210,4,19,17403.21,5,5,5,Champions
16211,57,2,543.5699999999999,3,3,3,Need Attention
16212,254,2,603.37,1,3,3,At Risk
16214,71,1,975.5,3,2,3,About to Sleep
16218,9,7,1355.29,5,5,4,Champions
16219,136,1,40.8,2,2,1,Hibernating
16221,3,7,1370.65,5,5,4,Champions
16222,357,1,498.50000000000006,1,2,2,Hibernating
16223,10,2,1102.35,5,3,4,Potential Loyalists
16224,23,1,321.24,4,2,2,Potential Loyalists
16225,38,10,1771.09,3,5,4,Loyal Customers
16226,14,2,417.05,5,3,2,Potential Loyalists
16227,130,2,713.0,2,3,3,At Risk
16228,21,3,890.81,4,3,3,Potential Loyalists
16229,17,4,1857.26,4,4,4,Loyal Customers
16231,15,4,1078.22,5,4,4,Champions
16232,56,3,1722.09,3,3,4,Need Attention
16233,2,7,1429.03,5,5,4,Champions
16234,112,3,333.18,2,3,2,At Risk
16235,11,4,1186.4,5,4,4,Champions
16237,73,1,136.65,2,2,1,Hibernating
16238,58,1,63.66,3,2,1,About to Sleep
16239,18,4,1078.0,4,4,4,Loyal Customers
16241,5,4,1721.44,5,4,4,Champions
16242,17,7,3871.19,4,5,5,Loyal Customers
16244,8,1,1056.63,5,2,4,Potential Loyalists
16246,95,2,827.25,2,3,3,At Risk
16250,9,2,401.94,5,3,2,Potential Loyalists
16251,148,1,128.31,2,2,1,Hibernating
16252,18,1,295.09000000000003,4,2,2,Potential Loyalists
16253,56,5,3626.29,3,4,5,Loyal Customers
16254,14,3,985.14,5,3,3,Potential Loyalists
16255,1,8,2286.89,5,5,5,Champions
16256,129,2,876.9399999999999,2,3,3,At Risk
16258,23,10,6739.01,4,5,5,Loyal Customers
16259,46,3,361.94,3,3,2,Need Attention
16261,22,2,312.62,4,3,2,Potential Loyalists
16262,14,1,755.15,5,2,3,Potential Loyalists
16263,59,1,351.01,3,2,2,About to Sleep
16264,74,2,837.53,2,3,3,At Risk
16265,22,3,1488.17,4,3,4,Potential Loyalists
16266,59,7,896.06,3,5,3,Loyal Customers
16267,227,1,186.66,1,2,1,Hibernating
16269,73,1,717.57,2,2,3,Hibernating
16271,93,5,2033.78,2,4,4,At Risk
16273,284,2,336.04,1,3,2,At Risk
16274,9,1,357.95,5,2,2,Potential Loyalists
16275,110,2,1591.24,2,3,4,At Risk
16276,115,2,1818.79,2,3,4,At Risk
16277,369,1,188.69,1,2,1,Hibernating
16278,116,2,551.46,2,3,3,At Risk
16279,21,6,4195.5,4,5,5,Loyal Customers
16280,361,1,238.05,1,2,1,Hibernating
16281,59,2,1361.96,3,3,4,Need Attention
16282,123,2,1139.28,2,3,4,At Risk
16283,54,3,2833.01,3,3,5,Need Attention
16284,29,1,205.8,4,2,1,Potential Loyalists
16285,282,1,176.9,1,2,1,Hibernating
16286,113,2,328.95,2,3,2,At Risk
16287,12,4,864.48,5,4,3,Champions
16288,106,1,129.85,2,2,1,Hibernating
16289,98,1,136.31,2,2,1,Hibernating
16290,100,4,2069.3,2,4,4,At Risk
16291,318,1,117.72,1,2,1,Hibernating
16292,16,4,951.51,4,4,3,Loyal Customers
16293,3,6,2408.96,5,5,5,Champions
16294,112,1,126.05,2,2,1,Hibernating
16296,262,4,1313.67,1,4,4,At Risk
16298,33,4,487.5,4,4,2,Loyal Customers
16299,113,1,193.65,2,2,1,Hibernating
16300,66,3,1392.43,3,3,4,Need Attention
16301,372,1,107.33,1,2,1,Hibernating
16303,28,4,2567.64,4,4,5,Loyal Customers
16304,330,1,381.66,1,2,2,Hibernating
16306,3,2,560.55,5,3,3,Potential Loyalists
16307,65,3,1194.92,3,3,4,Need Attention
16308,42,3,2560.0,3,3,5,Need Attention
16310,50,2,460.08,3,3,2,Need Attention
16312,68,1,171.15,3,2,1,About to Sleep
16314,25,3,1491.4,4,3,4,Potential Loyalists
16315,172,1,176.34,2,2,1,Hibernating
16316,16,5,2806.0,4,4,5,Loyal Customers
16317,186,2,850.86,1,3,3,At Risk
16320,89,4,4590.53,2,4,5,At Risk
16321,262,2,230.9,1,3,1,At Risk
16323,213,1,146.16,1,2,1,Hibernating
16325,60,9,3003.26,3,5,5,Loyal Customers
16326,19,10,1716.03,4,5,4,Loyal Customers
16327,5,11,6887.12,5,5,5,Champions
16328,199,1,310.83,1,2,2,Hibernating
16329,63,4,1703.07,3,4,4,Loyal Customers
16330,60,4,382.42,3,4,2,Loyal Customers
16331,68,6,2037.7,3,5,4,Loyal Customers
16332,67,4,417.21,3,4,2,Loyal Customers
16334,128,1,277.48,2,2,2,Hibernating
16335,187,7,2774.0,1,5,5,Can't Loose Them
16336,56,4,3517.69,3,4,5,Loyal Customers
16340,75,2,976.99,2,3,3,At Risk
16341,73,3,1878.92,2,3,4,At Risk
16343,43,1,316.59,3,2,2,About to Sleep
16344,145,3,741.3199999999999,2,4,3,At Risk
16345,119,1,623.33,2,2,3,Hibernating
16346,21,1,224.51,4,2,1,Potential Loyalists
16347,24,9,2621.76,4,5,5,Loyal Customers
16348,66,1,328.77,3,2,2,About to Sleep
16350,10,5,1137.42,5,4,4,Champions
16351,47,12,3176.13,3,5,5,Loyal Customers
16353,5,16,3323.75,5,5,5,Champions
16354,15,3,733.71,5,4,3,Champions
16355,11,1,416.35,5,2,2,Potential Loyalists
16356,12,3,204.1,5,4,1,Champions
16357,17,1,209.49,4,2,1,Potential Loyalists
16358,30,1,892.1500000000001,4,2,3,Potential Loyalists
16359,12,7,946.83,5,5,3,Champions
16362,73,1,212.17,2,2,1,Hibernating
16365,3,7,1766.78,5,5,4,Champions
16366,218,3,1220.83,1,4,4,At Risk
16367,19,1,557.91,4,2,3,Potential Loyalists
16368,71,1,142.78,3,2,1,About to Sleep
16369,72,4,1111.15,2,4,4,At Risk
16371,84,1,157.2,2,2,1,Hibernating
16372,45,3,960.68,3,4,3,Loyal Customers
16373,18,2,309.49,4,3,2,Potential Loyalists
16374,38,3,1298.42,3,4,4,Loyal Customers
16375,106,2,104.0,2,3,1,At Risk
16377,253,1,632.28,1,2,3,Hibernating
16381,31,2,258.7,4,3,2,Potential Loyalists
16382,44,2,353.1,3,3,2,Need Attention
16383,32,5,2306.48,4,4,5,Loyal Customers
16384,65,2,774.45,3,3,3,Need Attention
