Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
16244,8,1,1056.63,5,2,4,524
16246,95,2,827.25,2,3,3,233
16250,9,2,401.94,5,3,2,532
16251,148,1,128.31,2,2,1,221
16252,18,1,295.09000000000003,4,2,2,422
16253,56,5,3626.29,3,4,5,345
16254,14,3,985.14,5,3,3,533
16255,1,8,2286.89,5,5,5,555
16256,129,2,876.9399999999999,2,3,3,233
16258,23,10,6739.01,4,5,5,455
16259,46,3,361.94,3,3,2,332
16261,22,2,312.62,4,3,2,432
16262,14,1,755.15,5,2,3,523
16263,59,1,351.01,3,2,2,322
16264,74,2,837.53,2,3,3,233
16265,22,3,1488.17,4,3,4,434
16266,59,7,896.06,3,5,3,353
16267,227,1,186.66,1,2,1,121
16269,73,1,717.57,2,2,3,223
16271,93,5,2033.78,2,4,4,244
16273,284,2,336.03999999999996,1,3,2,132
16274,9,1,357.95,5,2,2,522
16275,110,2,1591.24,2,3,4,234
16276,115,2,1818.79,2,3,4,234
16277,369,1,188.69,1,2,1,121
16278,116,2,551.46,2,3,3,233
16279,21,6,4195.5,4,5,5,455
16280,361,1,238.05,1,2,1,121
16281,59,2,1361.96,3,3,4,334
16282,123,2,1139.28,2,3,4,234
16283,54,3,2833.01,3,3,5,335
16284,29,1,205.8,4,2,1,421
16285,282,1,176.9,1,2,1,121
16286,113,2,328.95,2,3,2,232
16287,12,4,864.48,5,4,3,543
16288,106,1,129.85,2,2,1,221
16289,98,1,136.31,2,2,1,221
16290,100,4,2069.3,2,4,4,244
16291,318,1,117.72,1,2,1,121
16292,16,4,951.51,4,4,3,443
16293,3,6,2408.96,5,5,5,555
16294,112,1,126.05000000000001,2,2,1,221
16296,262,4,1313.67,1,4,4,144
16298,33,4,487.5,4,4,2,442
16299,113,1,193.65,2,2,1,221
16300,66,3,1392.43,3,3,4,334
16301,372,1,107.33,1,2,1,121
16303,28,4,2567.64,4,4,5,445
16304,330,1,381.66,1,2,2,122
16306,3,2,560.55,5,3,3,533
16307,65,3,1194.92,3,3,4,334
16308,42,3,2560.0,3,3,5,335
16310,50,2,460.08,3,3,2,332
16312,68,1,171.15,3,2,1,321
16314,25,3,1491.4,4,3,4,434
16315,172,1,176.34,2,2,1,221
16316,16,5,2806.0,4,4,5,445
16317,186,2,850.86,1,3,3,133
16320,89,4,4590.53,2,4,5,245
16321,262,2,230.9,1,3,1,131
16323,213,1,146.16,1,2,1,121
16325,60,9,3003.26,3,5,5,355
16326,19,10,1716.03,4,5,4,454
16327,5,11,6887.12,5,5,5,555
16328,199,1,310.83,1,2,2,122
16329,63,4,1703.07,3,4,4,344
16330,60,4,382.42,3,4,2,342
16331,68,6,2037.7,3,5,4,354
16332,67,4,417.21,3,4,2,342
16334,128,1,277.48,2,2,2,222
16335,187,7,2774.0,1,5,5,155
16336,56,4,3517.69,3,4,5,345
16340,75,2,976.99,2,3,3,233
16341,73,3,1878.92,2,3,4,234
16343,43,1,316.59,3,2,2,322
16344,145,3,741.3199999999999,2,4,3,243
16345,119,1,623.33,2,2,3,223
16346,21,1,224.51,4,2,1,421
16347,24,9,2621.76,4,5,5,455
16348,66,1,328.77,3,2,2,322
16350,10,5,1137.42,5,4,4,544
16351,47,12,3176.13,3,5,5,355
16353,5,16,3323.75,5,5,5,555
16354,15,3,733.71,5,4,3,543
16355,11,1,416.35,5,2,2,522
16356,12,3,204.10000000000002,5,4,1,541
16357,17,1,209.49,4,2,1,421
16358,30,1,892.1500000000001,4,2,3,423
16359,12,7,946.83,5,5,3,553
16362,73,1,212.17000000000002,2,2,1,221
16365,3,7,1766.78,5,5,4,554
16366,218,3,1220.83,1,4,4,144
16367,19,1,557.91,4,2,3,423
16368,71,1,142.78,3,2,1,321
16369,72,4,1111.15,2,4,4,244
16371,84,1,157.2,2,2,1,221
16372,45,3,960.68,3,4,3,343
16373,18,2,309.49,4,3,2,432
16374,38,3,1298.42,3,4,4,344
16375,106,2,104.0,2,3,1,231
16377,253,1,632.28,1,2,3,123
16381,31,2,258.7,4,3,2,432
16382,44,2,353.1,3,3,2,332
16383,32,5,2306.48,4,4,5,445
16384,65,2,774.45,3,3,3,333
16385,2,3,474.72,5,4,2,542
16386,23,1,785.39,4,2,3,423
16387,31,4,824.19,4,4,3,443
16388,289,1,186.05,1,2,1,121
16390,172,3,467.5,2,4,2,242
16391,36,4,1103.61,4,4,4,444
16392,49,2,541.86,3,3,3,333
16393,5,11,2515.45,5,5,5,555
16395,29,9,2050.95,4,5,4,454
16396,112,1,137.8,2,2,1,221
16397,264,1,127.88,1,2,1,121
16399,25,1,233.25,4,2,1,421
16400,31,8,2855.5099999999998,4,5,5,455
16401,15,11,2750.83,5,5,5,555
16402,5,1,211.8,5,2,1,521
16406,86,2,389.61,2,3,2,232
16407,25,4,694.72,4,4,3,443
16408,227,1,231.93,1,2,1,121
16409,16,7,3680.16,4,5,5,455
16410,370,1,130.32,1,2,1,121
16411,5,3,695.54,5,4,3,543
16412,29,4,495.4,4,4,2,442
16413,11,1,266.78000000000003,5,2,2,522
16414,67,3,433.46,3,4,2,342
16415,219,2,509.09000000000003,1,3,3,133
16416,26,6,1921.48,4,5,4,454
16417,128,1,35.7,2,2,1,221
16418,44,2,426.67,3,3,2,332
16419,213,2,515.19,1,3,3,133
16420,32,1,75.0,4,2,1,421
16421,12,3,526.27,5,4,3,543
16422,5,59,28967.07,5,5,5,555
16424,18,1,309.5,4,2,2,422
16428,49,3,660.28,3,4,3,343
16430,17,6,817.09,4,5,3,453
16433,44,1,200.26,3,2,1,321
16434,82,5,1219.49,2,4,4,244
16435,148,3,1011.5699999999999,2,4,4,244
16436,304,3,329.34,1,4,2,142
16437,17,2,301.25,4,3,2,432
16439,358,1,310.70000000000005,1,2,2,122
16440,129,1,216.3,2,2,1,221
16441,53,3,653.23,3,4,3,343
16442,240,2,282.68,1,3,2,132
16443,156,1,162.24,2,2,1,221
16444,26,13,3001.91,4,5,5,455
16445,22,3,372.22,4,4,2,442
16447,226,2,516.13,1,3,3,133
16448,107,1,178.98000000000002,2,2,1,221
16450,220,2,1193.81,1,3,4,134
16451,197,2,746.1800000000001,1,3,3,133
16452,266,2,332.17,1,3,2,132
16453,166,2,251.71,2,3,1,231
16454,242,2,24.05,1,3,1,131
16455,7,6,2543.19,5,5,5,555
16456,9,9,4704.54,5,5,5,555
16458,11,12,2232.6,5,5,5,555
16459,365,1,71.78999999999999,1,2,1,121
16461,226,2,1463.8,1,3,4,134
16465,56,2,746.24,3,3,3,333
16466,19,8,2235.13,4,5,5,455
16467,144,7,2869.16,2,5,5,255
16468,106,2,712.62,2,3,3,233
16469,150,1,178.48000000000002,2,2,1,221
16470,32,7,1696.21,4,5,4,454
16471,29,3,966.03,4,4,3,443
16472,70,2,789.6,3,3,3,333
16473,10,1,154.72,5,2,1,521
16476,67,1,350.35,3,2,2,322
16477,7,5,1825.56,5,4,4,544
16481,318,1,453.38,1,2,2,122
16485,68,4,1931.03,3,4,4,344
16486,173,1,134.36,2,2,1,221
16487,213,2,209.4,1,3,1,131
16489,16,2,303.7,4,3,2,432
16490,72,1,205.41000000000003,2,2,1,221
16491,49,1,801.66,3,2,3,323
16492,176,1,385.56,2,2,2,222
16493,80,3,780.46,2,4,3,243
16496,67,3,731.25,3,4,3,343
16497,49,17,3729.59,3,5,5,355
16499,10,6,2212.89,5,5,5,555
16500,10,3,443.05,5,4,2,542
16501,19,1,1237.23,4,2,4,424
16502,256,2,266.5,1,3,2,132
16503,31,7,2182.41,4,5,5,455
16507,208,1,152.76,1,2,1,121
16508,266,1,248.8,1,2,1,121
16510,8,6,1851.9,5,5,4,554
16511,33,3,868.76,4,4,3,443
16515,15,5,1589.17,5,4,4,544
16518,57,2,475.05,3,3,2,332
16519,1,3,341.18,5,4,2,542
16520,1,4,1436.05,5,4,4,544
16521,51,3,1148.01,3,4,4,344
16522,71,2,433.36,3,3,2,332
16523,51,7,2497.86,3,5,5,355
16524,82,2,308.14,2,3,2,232
16525,2,23,11555.19,5,5,5,555
16526,220,1,426.85,1,2,2,122
16527,60,1,1044.38,3,2,4,324
16529,113,3,1556.75,2,4,4,244
16530,304,1,48.35,1,2,1,121
16531,17,4,1053.74,4,4,4,444
16532,67,2,2007.84,3,3,4,334
16534,278,1,635.9,1,2,3,123
16535,21,2,407.84,4,3,2,432
16537,277,1,23.35,1,2,1,121
16538,177,3,399.62,1,4,2,142
16539,9,7,2343.2,5,5,5,555
16540,50,1,226.70000000000002,3,2,1,321
16541,371,1,424.03,1,2,2,122
16542,37,1,137.7,3,2,1,321
16543,227,1,292.21,1,2,2,122
16544,155,4,376.70000000000005,2,4,2,242
16545,11,1,350.52,5,2,2,522
16546,8,4,4819.32,5,4,5,545
16547,182,1,111.71,1,2,1,121
16548,235,1,30.15,1,2,1,121
16549,33,24,9027.55,4,5,5,455
16550,4,14,7136.16,5,5,5,555
16551,59,4,1315.0,3,4,4,344
16552,9,1,95.28999999999999,5,2,1,521
16553,32,21,10924.19,4,5,5,455
16554,22,5,2004.6200000000001,4,4,4,444
16555,141,4,1629.79,2,4,4,244
16556,11,10,4698.79,5,5,5,555
16558,2,19,5535.02,5,5,5,555
16559,33,1,185.20000000000002,4,2,1,421
16560,33,6,2206.9700000000003,4,5,5,455
16562,112,1,223.86,2,2,1,221
16563,36,5,3345.02,4,4,5,445
16564,205,1,87.80000000000001,1,2,1,121
16565,42,3,599.35,3,4,3,343
16568,63,2,1020.9,3,3,4,334
16569,267,4,1331.03,1,4,4,144
16570,15,10,3695.91,5,5,5,555
16571,31,7,2827.05,4,5,5,455
16574,59,2,850.34,3,3,3,333
16576,56,2,540.87,3,3,3,333
16577,302,1,380.0,1,2,2,122
16578,262,1,156.6,1,2,1,121
16579,61,1,295.05,3,2,2,322
16583,9,2,297.95,5,3,2,532
16584,68,3,2227.59,3,4,5,345
16585,229,2,341.59000000000003,1,3,2,132
16586,80,2,998.83,2,3,4,234
16588,22,4,1361.28,4,4,4,444
16589,86,1,153.12,2,2,1,221
16590,36,2,605.9,4,3,3,433
16592,11,12,3694.23,5,5,5,555
16593,26,5,741.11,4,4,3,443
16595,12,4,1450.02,5,4,4,544
16596,2,3,329.48,5,4,2,542
16599,21,1,172.8,4,2,1,421
16600,10,7,1339.89,5,5,4,554
16601,26,2,439.45,4,3,2,432
16602,24,1,235.25,4,2,1,421
16604,198,2,432.45000000000005,1,3,2,132
16605,360,1,60.48,1,2,1,121
16606,40,2,357.66,3,3,2,332
16607,35,11,2359.16,4,5,5,455
16608,89,2,1288.72,2,3,4,234
16611,39,5,1655.64,3,4,4,344
16612,15,5,2057.77,5,4,4,544
16614,38,2,673.6,3,3,3,333
16615,262,1,291.5,1,2,2,122
16619,19,3,1712.1200000000001,4,4,4,444
16620,25,4,1579.97,4,4,4,444
16622,179,1,225.4,1,2,1,121
16623,37,3,885.79,3,4,3,343
16625,58,4,1320.95,3,4,4,344
16628,43,2,130.05,3,3,1,331
16630,43,1,106.80000000000001,3,2,1,321
16631,117,7,1892.52,2,5,4,254
16632,121,2,406.4,2,3,2,232
16634,8,5,1596.71,5,4,4,544
16635,42,1,473.0,3,2,2,322
16636,74,4,3802.04,2,4,5,245
16638,4,6,749.8100000000001,5,5,3,553
16639,45,1,490.47,3,2,2,322
16640,33,1,179.4,4,2,1,421
16641,337,1,323.4,1,2,2,122
16642,51,1,389.12,3,2,2,322
16643,58,1,435.6,3,2,2,322
16645,371,1,160.39,1,2,1,121
16646,85,1,678.8,2,2,3,223
16647,78,2,327.84,2,3,2,232
16648,91,2,382.14,2,3,2,232
16649,156,1,306.58,2,2,2,222
16650,56,6,1397.69,3,5,4,354
16651,222,1,136.2,1,2,1,121
16652,40,9,10776.42,3,5,5,355
16654,4,5,1110.2,5,4,4,544
16655,47,7,2753.85,3,5,5,355
16656,56,15,8207.37,3,5,5,355
16658,4,6,690.83,5,5,3,553
16660,58,3,611.9,3,4,3,343
16661,176,4,986.63,2,4,3,243
16662,30,1,163.8,4,2,1,421
16663,365,1,165.0,1,2,1,121
16664,205,1,109.2,1,2,1,121
16666,257,1,106.96,1,2,1,121
16668,23,7,555.7,4,5,3,453
16670,29,9,3934.25,4,5,5,455
16673,315,1,188.83,1,2,1,121
16675,77,2,608.86,2,3,3,233
16676,38,2,769.78,3,3,3,333
16677,47,2,880.62,3,3,3,333
16679,2,3,663.31,5,4,3,543
16680,164,2,637.75,2,3,3,233
16681,277,1,151.5,1,2,1,121
16683,169,1,320.25,2,2,2,222
16684,15,27,80489.21,5,5,5,555
16686,25,9,2008.09,4,5,4,454
16687,26,1,157.63,4,2,1,421
16690,29,2,127.45,4,3,1,431
16691,54,2,178.83,3,3,1,331
16692,44,2,638.6999999999999,3,3,3,333
16693,47,3,717.45,3,4,3,343
16694,359,1,98.30000000000001,1,2,1,121
16695,197,2,193.15,1,3,1,131
16699,16,7,994.6,4,5,4,454
16700,2,13,4091.16,5,5,5,555
16701,59,13,4518.43,3,5,5,355
16702,51,4,1110.83,3,4,4,344
16704,254,2,695.66,1,3,3,133
16705,36,22,29480.061,4,5,5,455
16707,36,4,551.11,4,4,3,443
16709,15,9,6057.59,5,5,5,555
16710,4,13,3866.05,5,5,5,555
16711,15,4,1217.45,5,4,4,544
16712,37,2,621.5600000000001,3,3,3,333
16713,2,18,7637.56,5,5,5,555
16714,306,1,368.27,1,2,2,122
16715,198,1,323.8,1,2,2,122
16716,266,1,1248.48,1,2,4,124
16717,2,9,3127.85,5,5,5,555
16718,5,5,3023.78,5,4,5,545
16719,4,8,2182.88,5,5,5,555
16720,12,2,640.24,5,3,3,533
16722,2,11,4258.27,5,5,5,555
16723,79,2,712.48,2,3,3,233
16724,40,1,147.35,3,2,1,321
16725,7,8,1101.09,5,5,4,554
16726,19,2,706.39,4,3,3,433
16727,28,3,1164.6,4,4,4,444
16731,284,1,174.05,1,2,1,121
16732,39,3,3783.89,3,4,5,345
16733,165,1,259.68,2,2,2,222
16735,29,9,3970.0,4,5,5,455
16736,141,5,2956.56,2,4,5,245
16737,213,1,417.6,1,2,2,122
16739,172,1,463.43,2,2,2,222
16740,31,1,236.81,4,2,1,421
16741,261,1,173.06,1,2,1,121
16742,128,13,2387.71,2,5,5,255
16743,92,7,2015.17,2,5,4,254
16746,19,24,11368.74,4,5,5,455
16748,24,9,2121.43,4,5,4,454
16749,227,2,4387.08,1,3,5,135
16752,8,1,207.5,5,2,1,521
16754,8,29,65500.07,5,5,5,555
16755,103,4,1403.75,2,4,4,244
16756,40,6,1072.97,3,5,4,354
16757,45,1,163.65,3,2,1,321
16760,66,1,228.0,3,2,1,321
16763,374,1,352.85,1,2,2,122
16765,18,1,420.75,4,2,2,422
16767,54,4,2493.2,3,4,5,345
16768,19,6,1230.03,4,5,4,454
16769,114,3,761.36,2,4,3,243
16770,8,5,1162.03,5,4,4,544
16771,93,5,1720.79,2,4,4,244
16772,59,3,3723.55,3,4,5,345
16773,72,2,249.65,2,3,1,231
16774,59,4,932.93,3,4,3,343
16775,3,6,1361.23,5,5,4,554
16776,51,1,231.57,3,2,1,321
16777,49,3,1081.41,3,4,4,344
16779,2,32,22638.52,5,5,5,555
16780,43,1,180.36,3,2,1,321
16781,8,2,623.0,5,3,3,533
16782,1,26,8158.51,5,5,5,555
16783,72,1,391.95,2,2,2,222
16784,12,4,788.9300000000001,5,4,3,543
16785,45,1,533.78,3,2,3,323
16786,29,1,51.84,4,2,1,421
16787,33,4,1035.43,4,4,4,444
16788,40,3,1352.82,3,4,4,344
16791,19,8,2316.91,4,5,5,455
16792,19,3,513.08,4,4,3,443
16794,16,5,868.1999999999999,4,4,3,443
16795,1,3,2077.5099999999998,5,4,4,544
16797,29,5,1827.77,4,4,4,444
16798,190,3,848.71,1,4,3,143
16799,68,2,495.98,3,3,2,332
16802,315,2,582.61,1,3,3,133
16805,213,3,636.65,1,4,3,143
16807,106,3,1002.29,2,4,4,244
16809,68,4,812.74,3,4,3,343
16810,56,1,532.5,3,2,3,323
16812,14,3,1912.65,5,4,4,544
16814,5,16,5990.610000000001,5,5,5,555
16815,89,2,410.97,2,3,2,232
16817,4,5,1200.15,5,4,4,544
16819,101,2,182.59,2,3,1,231
16821,17,1,113.35,4,2,1,421
16822,322,1,181.39,1,2,1,121
16823,23,6,1901.71,4,5,4,454
16824,29,1,225.6,4,2,1,421
16825,14,3,1051.71,5,4,4,544
16827,29,5,392.13,4,4,2,442
16829,24,1,316.1,4,2,2,422
16830,78,3,881.59,2,4,3,243
16831,200,1,91.8,1,2,1,121
16832,64,2,218.46,3,3,1,331
16833,75,2,1302.51,2,3,4,234
16834,310,1,485.5,1,2,2,122
16835,9,5,1357.56,5,4,4,544
16836,42,2,530.5,3,3,3,333
16838,166,2,570.76,2,3,3,233
16839,5,11,5716.14,5,5,5,555
16840,239,2,139.85,1,3,1,131
16841,64,6,2136.2400000000002,3,5,4,354
16843,58,19,9374.86,3,5,5,355
16844,198,2,614.34,1,3,3,133
16845,254,1,253.88,1,2,2,122
16846,213,2,628.09,1,3,3,133
16847,254,1,421.45,1,2,2,122
16848,12,3,1130.2,5,4,4,544
16854,53,2,1408.96,3,3,4,334
16856,53,2,323.09000000000003,3,3,2,332
16857,78,1,352.8,2,2,2,222
16858,4,10,4292.59,5,5,5,555
16859,52,5,1184.6,3,4,4,344
16860,88,3,1610.62,2,4,4,244
16861,26,3,772.83,4,4,3,443
16862,183,4,662.33,1,4,3,143
16863,2,2,495.72,5,3,2,532
16864,70,2,409.25,3,3,2,332
16865,37,1,130.95,3,2,1,321
16867,325,1,76.74000000000001,1,2,1,121
16868,30,3,393.39,4,4,2,442
16870,105,1,450.16,2,2,2,222
16872,63,3,533.11,3,4,3,343
16873,65,6,7493.77,3,5,5,355
16874,15,1,217.74,5,2,1,521
16875,73,6,2139.0,2,5,4,254
16876,39,1,136.01,3,2,1,321
16880,129,1,321.78000000000003,2,2,2,222
16883,7,18,2119.86,5,5,4,554
16884,192,2,644.08,1,3,3,133
16885,21,1,239.23,4,2,1,421
16886,92,1,134.0,2,2,1,221
16887,36,2,465.84000000000003,4,3,2,432
16888,36,3,437.15,4,4,2,442
16889,33,3,952.23,4,4,3,443
16890,112,3,285.41,2,4,2,242
16891,7,7,1247.1200000000001,5,5,4,554
16892,190,2,236.56,1,3,1,131
16893,2,2,255.84,5,3,2,532
16894,138,3,1324.06,2,4,4,244
16895,74,4,902.28,2,4,3,243
16896,191,1,103.95,1,2,1,121
16898,4,3,507.56,5,4,3,543
16899,14,2,439.46000000000004,5,3,2,532
16901,365,1,204.26,1,2,1,121
16903,16,2,689.04,4,3,3,433
16904,3,7,1378.1,5,5,4,554
16905,7,11,1931.72,5,5,4,554
16906,64,3,869.03,3,4,3,343
16907,1,5,726.25,5,4,3,543
16908,358,1,252.59,1,2,1,121
16911,271,2,255.25,1,3,2,132
16912,57,4,1904.93,3,4,4,344
16913,287,2,310.47,1,3,2,132
16915,22,5,921.5,4,4,3,443
16916,8,3,547.14,5,4,3,543
16917,268,1,1466.31,1,2,4,124
16918,58,10,2144.47,3,5,4,354
16919,4,14,2529.46,5,5,5,555
16920,47,1,355.45,3,2,2,322
16921,78,2,276.88,2,3,2,232
16922,208,1,611.08,1,2,3,123
16923,11,13,6130.75,5,5,5,555
16925,176,1,125.65,2,2,1,221
16926,7,5,1191.1,5,4,4,544
16928,9,13,1265.63,5,5,4,554
16931,5,3,629.4,5,4,3,543
16932,59,2,278.77,3,3,2,332
16933,25,7,2618.02,4,5,5,455
16934,19,4,1160.06,4,4,4,444
16935,17,3,535.1,4,4,3,443
16936,21,1,288.49,4,2,2,422
16937,135,1,202.1,2,2,1,221
16938,17,5,4306.8,4,4,5,445
16939,124,3,449.0,2,4,2,242
16940,86,5,3377.78,2,4,5,245
16941,247,1,33.0,1,2,1,121
16943,175,2,482.76,2,3,2,232
16944,245,1,101.36,1,2,1,121
16945,29,14,4202.66,4,5,5,455
16946,19,5,1222.04,4,4,4,444
16947,98,4,548.73,2,4,3,243
16948,65,4,433.75,3,4,2,342
16950,3,8,2605.81,5,5,5,555
16952,77,3,631.17,2,4,3,243
16954,15,11,3996.7999999999997,5,5,5,555
16955,4,4,790.74,5,4,3,543
16958,71,1,809.44,3,2,3,323
16960,26,5,1536.3799999999999,4,4,4,444
16961,24,2,560.39,4,3,3,433
16962,45,1,251.04,3,2,1,321
16964,369,2,207.85,1,3,1,131
16970,262,1,71.4,1,2,1,121
16972,18,2,786.25,4,3,3,433
16973,22,1,127.0,4,2,1,421
16974,158,2,365.5,2,3,2,232
16975,59,3,926.12,3,4,3,343
16977,31,4,496.0,4,4,2,442
16978,302,2,424.55,1,3,2,132
16979,19,3,1007.74,4,4,4,444
16980,64,1,394.37,3,2,2,322
16983,5,5,1778.97,5,4,4,544
16984,40,7,6273.45,3,5,5,355
16985,12,13,5459.04,5,5,5,555
16986,81,9,3015.55,2,5,5,255
16987,12,4,910.85,5,4,3,543
16988,15,1,256.55,5,2,2,522
16990,58,1,165.0,3,2,1,321
16991,57,1,1041.21,3,2,4,324
16992,23,8,3862.19,4,5,5,455
16993,99,2,1950.95,2,3,4,234
16996,18,3,666.6500000000001,4,4,3,443
16998,80,1,107.0,2,2,1,221
17000,32,2,406.3,4,3,2,432
17001,12,8,2651.23,5,5,5,555
17002,79,4,1077.82,2,4,4,244
17003,38,4,830.16,3,4,3,343
17004,28,2,1012.22,4,3,4,434
17005,106,2,742.36,2,3,3,233
17006,28,4,854.54,4,4,3,443
17007,73,1,230.17000000000002,2,2,1,221
17008,65,1,81.36,3,2,1,321
17009,187,1,242.06,1,2,1,121
17011,283,2,400.8,1,3,2,132
17012,361,1,384.16,1,2,2,122
17016,212,1,552.4,1,2,3,123
17017,1,13,5416.35,5,5,5,555
17018,23,4,1367.6,4,4,4,444
17019,4,8,2739.59,5,5,5,555
17020,178,2,935.62,1,3,3,133
17021,78,6,1182.22,2,5,4,254
17022,68,1,189.0,3,2,1,321
17023,53,3,800.1800000000001,3,4,3,343
17025,9,4,1152.8700000000001,5,4,4,544
17026,5,2,54.15,5,3,1,531
17027,82,3,436.82,2,4,2,242
17028,217,3,1593.83,1,4,4,144
17029,18,5,1421.3,4,4,4,444
17031,14,4,2393.5,5,4,5,545
17032,183,8,3004.6,1,5,5,155
17033,33,1,302.65000000000003,4,2,2,422
17034,45,2,538.4,3,3,3,333
17035,227,2,180.06,1,3,1,131
17036,19,1,176.9,4,2,1,421
17038,51,1,630.77,3,2,3,323
17039,240,1,1954.99,1,2,4,124
17040,186,1,13.52,1,2,1,121
17041,33,3,604.71,4,4,3,443
17043,11,4,881.37,5,4,3,543
17044,10,11,11013.82,5,5,5,555
17045,12,2,488.24,5,3,2,532
17046,80,4,1264.05,2,4,4,244
17047,67,3,1188.33,3,4,4,344
17048,73,4,1146.33,2,4,4,244
17049,11,10,4287.5,5,5,5,555
17050,11,5,1462.95,5,4,4,544
17051,82,3,467.25,2,4,2,242
17055,81,1,239.55,2,2,1,221
17056,374,1,128.60000000000002,1,2,1,121
17057,232,1,294.74,1,2,2,122
17059,5,5,2507.4900000000002,5,4,5,545
17062,1,4,669.85,5,4,3,543
17063,43,6,2177.39,3,5,5,355
17065,273,2,194.7,1,3,1,131
17066,362,1,228.34,1,2,1,121
17067,360,3,454.54,1,4,2,142
17068,4,27,4608.94,5,5,5,555
17069,9,6,3084.58,5,5,5,555
17070,46,1,133.18,3,2,1,321
17071,17,4,1372.17,4,4,4,444
17072,261,1,282.05,1,2,2,122
17074,198,1,203.05,1,2,1,121
17075,65,6,1407.61,3,5,4,354
17076,28,3,401.67,4,4,2,442
17077,214,1,306.0,1,2,2,122
17080,15,5,669.91,5,4,3,543
17081,31,4,674.23,4,4,3,443
17082,30,4,2728.18,4,4,5,445
17083,45,6,2644.01,3,5,5,355
17084,32,1,2253.22,4,2,5,425
17085,12,23,6324.76,5,5,5,555
17087,373,1,221.53,1,2,1,121
17089,22,1,128.45,4,2,1,421
17090,10,6,1105.53,5,5,4,554
17091,3,11,3983.34,5,5,5,555
17092,73,7,3817.18,2,5,5,255
17093,228,1,235.88,1,2,1,121
17094,59,1,100.2,3,2,1,321
17095,66,4,1248.09,3,4,4,344
17096,19,7,2737.05,4,5,5,455
17097,1,2,386.03,5,3,2,532
17098,17,3,591.07,4,4,3,443
17099,169,1,582.17,2,2,3,223
17101,30,3,885.32,4,4,3,443
17103,358,1,424.3,1,2,2,122
17104,59,1,474.03000000000003,3,2,2,322
17106,25,1,491.23,4,2,2,422
17107,33,4,5259.99,4,4,5,445
17108,299,1,174.95,1,2,1,121
17109,42,2,410.42,3,3,2,332
17110,156,2,347.4,2,3,2,232
17111,61,1,227.97,3,2,1,321
17112,138,1,205.17000000000002,2,2,1,221
17113,210,6,2322.59,1,5,5,155
17115,184,4,1923.99,1,4,4,144
17116,284,1,389.78,1,2,2,122
17121,38,1,314.74,3,2,2,322
17122,24,3,432.18,4,4,2,442
17123,75,2,631.87,2,3,3,233
17126,17,4,1065.69,4,4,4,444
17127,64,5,1155.0300000000002,3,4,4,344
17129,156,1,31.85,2,2,1,221
17132,88,2,1272.8,2,3,4,234
17133,110,5,9730.09,2,4,5,245
17134,78,1,212.1,2,2,1,221
17135,7,4,814.4300000000001,5,4,3,543
17136,298,1,231.68,1,2,1,121
17137,52,6,1133.63,3,5,4,354
17138,25,6,4036.77,4,5,5,455
17139,25,13,8915.99,4,5,5,455
17141,54,4,754.33,3,4,3,343
17142,40,3,704.75,3,4,3,343
17143,53,2,924.11,3,3,3,333
17145,148,4,3120.91,2,4,5,245
17146,71,10,5110.46,3,5,5,355
17147,88,5,1485.36,2,4,4,244
17149,87,1,143.10000000000002,2,2,1,221
17150,12,6,1375.65,5,5,4,554
17151,371,1,231.90000000000003,1,2,1,121
17152,61,1,327.0,3,2,2,322
17155,163,5,640.76,2,4,3,243
17156,127,1,591.87,2,2,3,223
17157,116,17,4832.900000000001,2,5,5,255
17158,183,2,713.03,1,3,3,133
17159,113,2,560.71,2,3,3,233
17160,10,11,6691.13,5,5,5,555
17161,80,1,856.01,2,2,3,223
17163,81,2,406.68,2,3,2,232
17165,17,5,1635.64,4,4,4,444
17167,15,3,867.11,5,4,3,543
17168,134,1,400.2,2,2,2,222
17169,214,1,320.95,1,2,2,122
17170,10,2,178.68,5,3,1,531
17171,297,1,159.68,1,2,1,121
17172,66,2,638.81,3,3,3,333
17176,162,2,596.1899999999999,2,3,3,233
17177,141,1,119.5,2,2,1,221
17178,367,1,436.71000000000004,1,2,2,122
17179,18,3,795.47,4,4,3,443
17180,58,7,1460.95,3,5,4,354
17181,9,2,225.45000000000002,5,3,1,531
17182,58,2,321.3,3,3,2,332
17184,205,2,198.41000000000003,1,3,1,131
17185,227,3,229.46,1,4,1,141
17187,162,1,263.76,2,2,2,222
17188,82,6,2118.7000000000003,2,5,4,254
17189,196,3,573.23,1,4,3,143
17190,39,5,1298.3,3,4,4,344
17191,4,11,2740.92,5,5,5,555
17192,172,1,77.83,2,2,1,221
17193,22,2,610.74,4,3,3,433
17194,166,1,549.88,2,2,3,223
17195,291,1,562.98,1,2,3,123
17196,63,1,352.9,3,2,2,322
17198,1,2,521.66,5,3,3,533
17199,218,1,145.12,1,2,1,121
17200,23,4,356.71,4,4,2,442
17201,159,3,899.41,2,4,3,243
17202,56,1,160.65,3,2,1,321
17203,24,4,2012.03,4,4,4,444
17204,10,5,3940.13,5,4,5,545
17205,52,2,615.27,3,3,3,333
17207,288,1,303.21999999999997,1,2,2,122
17208,31,1,115.35,4,2,1,421
17209,285,3,611.6,1,4,3,143
17210,28,1,253.37,4,2,2,422
17211,5,6,1729.43,5,5,4,554
17212,94,2,567.56,2,3,3,233
17213,2,7,2401.07,5,5,5,555
